beneficiary_id,scheme,district,bank_account,transaction_date,amount,is_fraud
BEN01765,Widow Pension,District B,ACC2068687175,2025-05-31,2504.42,0
BEN01473,Scholarship,District A,ACC5141285960,2025-05-31,4995.42,0
BEN01154,Widow Pension,District D,ACC9909257076,2025-05-31,2495.29,0
BEN00589,Old Age Pension,District A,ACC5819946657,2025-05-31,1998.52,0
BEN01135,Disability Pension,District D,ACC4907446848,2025-05-31,2992.77,0
BEN01410,Widow Pension,District A,ACC5578929439,2025-05-31,2495.02,0
BEN00070,Scholarship,District A,ACC9285415473,2025-05-31,5007.59,0
BEN00768,Widow Pension,District D,ACC2260326267,2025-05-31,2505.88,0
BEN00298,Old Age Pension,District C,ACC9421518487,2025-05-31,1999.15,0
BEN00034,Scholarship,District D,ACC6884882440,2025-05-31,5006.73,0
BEN00609,Widow Pension,District A,ACC1131671246,2025-05-31,2495.97,0
BEN01968,Old Age Pension,District C,ACC3891796055,2025-05-31,2000.35,0
BEN01977,Disability Pension,District B,ACC3035761595,2025-05-31,2999.97,0
BEN01626,Old Age Pension,District D,ACC6425814872,2025-05-31,2002.09,0
BEN01665,Scholarship,District D,ACC5381866906,2025-05-31,4998.24,0
BEN01028,Old Age Pension,District D,ACC4203205881,2025-05-31,2006.39,0
BEN00819,Old Age Pension,District D,ACC3412365931,2025-05-31,2003.51,0
BEN01929,Disability Pension,District B,ACC8137764127,2025-05-31,3004.37,0
BEN01524,Old Age Pension,District A,ACC3258354191,2025-05-31,2004.72,0
BEN00759,Disability Pension,District D,ACC3698343112,2025-05-31,2992.29,0
BEN00270,Scholarship,District A,ACC5646751885,2025-05-31,4998.12,0
BEN01803,Widow Pension,District E,ACC1011759631,2025-05-31,2500.0,0
BEN00750,Widow Pension,District A,ACC9957643727,2025-05-31,2498.3,0
BEN01582,Old Age Pension,District D,ACC2139078760,2025-05-31,1995.65,0
BEN00827,Scholarship,District A,ACC9123207735,2025-05-31,5003.83,0
BEN00030,Old Age Pension,District B,ACC9786748825,2025-05-31,1992.78,0
BEN00833,Widow Pension,District A,ACC8689593739,2025-05-31,2501.75,0
BEN01026,Scholarship,District C,ACC6995554056,2025-05-31,5001.52,0
BEN01533,Old Age Pension,District C,ACC8638763775,2025-05-31,2005.3,0
BEN00766,Old Age Pension,District C,ACC9860949331,2025-05-31,1996.48,0
BEN00606,Disability Pension,District E,ACC1026224160,2025-05-31,3004.57,0
BEN01752,Scholarship,District D,ACC3725152347,2025-05-31,5003.93,0
BEN01672,Widow Pension,District E,ACC8833889083,2025-05-31,2505.48,0
BEN01494,Scholarship,District D,ACC3205292512,2025-05-31,4996.76,0
BEN01303,Scholarship,District E,ACC2180484299,2025-05-31,4999.6,0
BEN00591,Widow Pension,District A,ACC4096932037,2025-05-31,2493.95,0
BEN01157,Old Age Pension,District C,ACC2350701477,2025-05-31,1999.35,0
BEN01927,Disability Pension,District C,ACC6714723660,2025-05-31,2996.28,0
BEN00069,Scholarship,District D,ACC1083651970,2025-05-31,4997.34,0
BEN00138,Disability Pension,District A,ACC5278201677,2025-05-31,2995.07,0
BEN00578,Scholarship,District C,ACC7242730249,2025-05-31,4998.93,0
BEN00421,Scholarship,District C,ACC4921003983,2025-05-31,5004.46,0
BEN00312,Widow Pension,District D,ACC8721631198,2025-05-31,2507.39,0
BEN01469,Old Age Pension,District D,ACC9954587710,2025-05-31,2001.56,0
BEN01900,Widow Pension,District B,ACC6153541642,2025-05-31,2497.44,0
BEN00718,Widow Pension,District A,ACC4655730355,2025-05-31,2506.69,0
BEN00470,Old Age Pension,District A,ACC6904897514,2025-05-31,1994.05,0
BEN01873,Scholarship,District C,ACC8373547961,2025-05-31,4992.21,0
BEN01360,Scholarship,District B,ACC5862655247,2025-05-31,4989.76,0
BEN00656,Disability Pension,District D,ACC4500557310,2025-05-31,3007.77,0
BEN01947,Scholarship,District E,ACC5483308751,2025-05-31,5007.52,0
BEN00469,Widow Pension,District E,ACC6554972315,2025-05-31,2500.3,0
BEN00717,Widow Pension,District B,ACC9049270990,2025-05-31,2499.95,0
BEN01832,Widow Pension,District B,ACC7061419749,2025-05-31,2502.7,0
BEN00443,Widow Pension,District B,ACC8493451569,2025-05-31,2499.06,0
BEN00065,Scholarship,District E,ACC5951406973,2025-05-31,4994.54,0
BEN01735,Widow Pension,District C,ACC2525930586,2025-05-31,2504.4,0
BEN01398,Widow Pension,District A,ACC1290050198,2025-05-31,2496.78,0
BEN00167,Disability Pension,District D,ACC1547374338,2025-05-31,2997.34,0
BEN01999,Old Age Pension,District B,ACC5724657556,2025-05-31,2003.4,0
BEN00804,Scholarship,District C,ACC1149460439,2025-05-31,5004.2,0
BEN00062,Old Age Pension,District D,ACC2948728483,2025-05-31,2001.65,0
BEN01048,Old Age Pension,District B,ACC4536306171,2025-05-31,1998.53,0
BEN00281,Widow Pension,District D,ACC3875303857,2025-05-31,2508.07,0
BEN01710,Old Age Pension,District D,ACC7910817577,2025-05-31,2002.49,0
BEN01593,Widow Pension,District E,ACC4632522232,2025-05-31,2502.61,0
BEN00665,Old Age Pension,District D,ACC5943324387,2025-05-31,2010.43,0
BEN01139,Old Age Pension,District B,ACC2704657157,2025-05-31,1997.69,0
BEN01733,Widow Pension,District B,ACC5714169271,2025-05-31,2495.01,0
BEN00987,Widow Pension,District A,ACC8458717057,2025-05-31,2498.48,0
BEN01418,Old Age Pension,District B,ACC4040409964,2025-05-31,2005.88,0
BEN00543,Scholarship,District B,ACC2952996248,2025-05-31,5000.93,0
BEN01096,Scholarship,District E,ACC4930438209,2025-05-31,4995.37,0
BEN00666,Scholarship,District E,ACC5588254555,2025-05-31,4998.11,0
BEN01049,Old Age Pension,District B,ACC6358023411,2025-05-31,2004.99,0
BEN01834,Widow Pension,District E,ACC2349641712,2025-05-31,2499.29,0
BEN01785,Widow Pension,District C,ACC1084790270,2025-05-31,2506.13,0
BEN01875,Widow Pension,District D,ACC3528924461,2025-05-31,2498.09,0
BEN00324,Scholarship,District D,ACC3971203213,2025-05-31,4997.39,0
BEN01553,Widow Pension,District B,ACC5297902885,2025-05-31,2504.85,0
BEN01701,Scholarship,District C,ACC5333183840,2025-05-31,5003.86,0
BEN01826,Scholarship,District B,ACC1485574228,2025-05-31,5007.55,0
BEN01996,Scholarship,District A,ACC1421776124,2025-05-31,4997.57,0
BEN01880,Scholarship,District A,ACC3484872186,2025-05-31,5000.71,0
BEN00323,Scholarship,District D,ACC6246716604,2025-05-31,4999.24,0
BEN00073,Scholarship,District D,ACC5067116918,2025-05-31,4999.3,0
BEN00177,Disability Pension,District B,ACC9292791081,2025-05-31,2997.49,0
BEN00549,Disability Pension,District B,ACC5307145891,2025-05-31,2999.92,0
BEN01282,Old Age Pension,District C,ACC1506211965,2025-05-31,2000.56,0
BEN01739,Disability Pension,District B,ACC4655935832,2025-05-31,2990.28,0
BEN00440,Old Age Pension,District C,ACC7750819485,2025-05-31,2003.6,0
BEN00082,Old Age Pension,District E,ACC2452066459,2025-05-31,2002.1,0
BEN00784,Scholarship,District B,ACC4440904834,2025-05-31,5000.68,0
BEN00259,Disability Pension,District C,ACC7166868574,2025-05-31,3000.95,0
BEN00807,Old Age Pension,District C,ACC3436297208,2025-05-31,2002.24,0
BEN01466,Scholarship,District A,ACC4956843441,2025-05-31,4991.13,0
BEN01705,Widow Pension,District C,ACC8055515912,2025-05-31,2493.44,0
BEN00041,Disability Pension,District D,ACC4332894265,2025-05-31,2997.92,0
BEN00442,Old Age Pension,District D,ACC5482431018,2025-05-31,2002.62,0
BEN01419,Old Age Pension,District C,ACC4012917912,2025-05-31,2001.79,0
BEN01280,Scholarship,District B,ACC9953941533,2025-05-31,5000.49,0
BEN01649,Scholarship,District C,ACC1287814151,2025-05-31,5009.85,0
BEN01256,Scholarship,District A,ACC3783009621,2025-05-31,5007.19,0
BEN00193,Disability Pension,District A,ACC9462806178,2025-05-31,2995.53,0
BEN00855,Old Age Pension,District A,ACC3291270703,2025-05-31,2000.45,0
BEN01608,Scholarship,District A,ACC5508149905,2025-05-31,4998.5,0
BEN00854,Disability Pension,District D,ACC7660813178,2025-05-31,2997.07,0
BEN00721,Disability Pension,District D,ACC6466597005,2025-05-31,2999.98,0
BEN00983,Old Age Pension,District A,ACC5031086659,2025-05-31,1996.35,0
BEN00391,Disability Pension,District B,ACC8093179263,2025-05-31,3000.79,0
BEN01198,Disability Pension,District D,ACC1271730355,2025-05-31,3008.99,0
BEN01070,Old Age Pension,District B,ACC5935852056,2025-05-31,1995.26,0
BEN01773,Widow Pension,District A,ACC5275521470,2025-05-31,2499.83,0
BEN01637,Old Age Pension,District E,ACC5634076661,2025-05-31,2007.15,0
BEN01140,Scholarship,District D,ACC7038841740,2025-05-31,5003.43,0
BEN00882,Disability Pension,District E,ACC7937993287,2025-05-31,3006.31,0
BEN01357,Disability Pension,District D,ACC1039887139,2025-05-31,2995.91,0
BEN00306,Widow Pension,District A,ACC9081544414,2025-05-31,2492.23,0
BEN00683,Widow Pension,District B,ACC3567900251,2025-05-31,2500.48,0
BEN01776,Scholarship,District B,ACC2732553940,2025-05-31,4992.44,0
BEN01414,Scholarship,District E,ACC2866092821,2025-05-31,5002.12,0
BEN00022,Scholarship,District B,ACC4466589567,2025-05-31,5007.84,0
BEN00880,Old Age Pension,District E,ACC2064803502,2025-05-31,2000.41,0
BEN01060,Old Age Pension,District C,ACC2242377075,2025-05-31,1986.76,0
BEN01955,Old Age Pension,District B,ACC8624454880,2025-05-31,2007.38,0
BEN01726,Widow Pension,District E,ACC9741628563,2025-05-31,2501.66,0
BEN01056,Widow Pension,District E,ACC1209063208,2025-05-31,2504.99,0
BEN00534,Disability Pension,District A,ACC9381721143,2025-05-31,3002.62,0
BEN00230,Scholarship,District D,ACC7852415525,2025-05-31,5006.32,0
BEN00687,Old Age Pension,District E,ACC8208584394,2025-05-31,2002.62,0
BEN00143,Widow Pension,District C,ACC4776436931,2025-05-31,2503.24,0
BEN01379,Scholarship,District D,ACC1361845490,2025-05-31,5004.6,0
BEN01261,Disability Pension,District D,ACC7150970643,2025-05-31,2999.11,0
BEN00330,Old Age Pension,District E,ACC2079770569,2025-05-31,2001.5,0
BEN01059,Widow Pension,District B,ACC1242425303,2025-05-31,2509.55,0
BEN01723,Scholarship,District E,ACC8109891300,2025-05-31,5004.38,0
BEN01778,Widow Pension,District D,ACC1563524533,2025-05-31,2500.97,0
BEN00996,Old Age Pension,District D,ACC2065354117,2025-05-31,1994.73,0
BEN00116,Old Age Pension,District A,ACC1531125769,2025-05-31,1998.06,1
BEN01541,Disability Pension,District D,ACC4630196130,2025-05-31,2992.76,0
BEN01326,Old Age Pension,District B,ACC8350384902,2025-05-31,2005.13,0
BEN01141,Old Age Pension,District A,ACC3426665919,2025-05-31,1989.27,0
BEN01724,Scholarship,District B,ACC9579064478,2025-05-31,4993.48,0
BEN00401,Widow Pension,District A,ACC9354542654,2025-05-31,2504.19,0
BEN00878,Old Age Pension,District A,ACC3003484425,2025-05-31,2006.79,0
BEN01054,Old Age Pension,District C,ACC1885113834,2025-05-31,2002.08,0
BEN00869,Scholarship,District E,ACC7183058541,2025-05-31,5005.88,0
BEN00680,Widow Pension,District A,ACC1741134891,2025-05-31,2509.16,0
BEN01732,Disability Pension,District C,ACC6072939882,2025-05-31,3002.12,0
BEN00336,Old Age Pension,District B,ACC6065662867,2025-05-31,1994.67,0
BEN01452,Widow Pension,District B,ACC6156843353,2025-05-31,2490.73,0
BEN01713,Old Age Pension,District B,ACC9539945315,2025-05-31,1990.29,0
BEN00708,Widow Pension,District A,ACC2928130926,2025-05-31,2493.47,0
BEN01064,Scholarship,District A,ACC9851745648,2025-05-31,5007.66,0
BEN00890,Disability Pension,District D,ACC5151887478,2025-05-31,2989.87,0
BEN00327,Disability Pension,District A,ACC6715705115,2025-05-31,3003.88,0
BEN00864,Widow Pension,District B,ACC3074232200,2025-05-31,2499.68,0
BEN00044,Widow Pension,District E,ACC2351531223,2025-05-31,2501.51,0
BEN01951,Disability Pension,District A,ACC9621419224,2025-05-31,2998.15,0
BEN01417,Disability Pension,District D,ACC1513003815,2025-05-31,2996.9,0
BEN00990,Scholarship,District D,ACC9147736635,2025-05-31,5006.61,0
BEN00526,Disability Pension,District E,ACC8833399096,2025-05-31,3011.82,0
BEN01774,Disability Pension,District A,ACC9166381136,2025-05-31,3010.82,0
BEN01185,Widow Pension,District D,ACC1569113257,2025-05-31,2496.4,0
BEN00367,Scholarship,District B,ACC2250949136,2025-05-31,5002.96,0
BEN00097,Widow Pension,District D,ACC7114223633,2025-05-31,2495.23,0
BEN01843,Disability Pension,District D,ACC7406579219,2025-05-31,3005.59,0
BEN01596,Widow Pension,District D,ACC5087357728,2025-05-31,2509.07,0
BEN01718,Scholarship,District A,ACC4864126433,2025-05-31,5000.74,0
BEN01268,Old Age Pension,District D,ACC9858643842,2025-05-31,2004.56,0
BEN00800,Old Age Pension,District D,ACC8033062794,2025-05-31,2001.26,0
BEN00667,Widow Pension,District D,ACC5536224717,2025-05-31,2495.42,0
BEN00142,Widow Pension,District B,ACC4783282817,2025-05-31,2500.83,0
BEN00449,Scholarship,District D,ACC2891100776,2025-05-31,4998.97,0
BEN00389,Old Age Pension,District D,ACC5083595988,2025-05-31,1999.4,0
BEN00886,Old Age Pension,District D,ACC6620138568,2025-05-31,1997.89,0
BEN00201,Widow Pension,District E,ACC9597198563,2025-05-31,2505.47,0
BEN00130,Widow Pension,District C,ACC3660223333,2025-05-31,2505.41,0
BEN01602,Scholarship,District D,ACC9116428507,2025-05-31,4989.58,0
BEN01461,Old Age Pension,District A,ACC3996596068,2025-05-31,2007.44,1
BEN01390,Scholarship,District D,ACC9533595495,2025-05-31,5005.71,0
BEN00510,Old Age Pension,District D,ACC5789617427,2025-05-31,1998.72,0
BEN01743,Disability Pension,District C,ACC3149533961,2025-05-31,3004.92,0
BEN01149,Old Age Pension,District C,ACC9630522755,2025-05-31,1998.0,0
BEN00917,Widow Pension,District D,ACC5992908271,2025-05-31,2512.75,0
BEN01941,Widow Pension,District C,ACC5118430494,2025-05-31,2502.82,0
BEN01585,Scholarship,District C,ACC6952554500,2025-05-31,5000.62,0
BEN01989,Old Age Pension,District E,ACC3201397080,2025-05-31,2001.51,0
BEN01695,Widow Pension,District B,ACC2224363672,2025-05-31,2498.5,0
BEN00253,Old Age Pension,District D,ACC3987248494,2025-05-31,2002.86,0
BEN01173,Disability Pension,District B,ACC8132531532,2025-05-31,3009.42,0
BEN01993,Old Age Pension,District E,ACC4660390742,2025-05-31,2006.64,0
BEN00916,Scholarship,District A,ACC7928074841,2025-05-31,4997.46,0
BEN00310,Widow Pension,District C,ACC6075963527,2025-05-31,2498.39,0
BEN00627,Scholarship,District B,ACC1033015788,2025-05-31,5000.22,0
BEN00156,Disability Pension,District A,ACC9986353481,2025-05-31,2995.39,0
BEN01563,Scholarship,District E,ACC6591038760,2025-05-31,4991.77,0
BEN00922,Old Age Pension,District D,ACC3893976444,2025-05-31,2000.24,0
BEN00979,Scholarship,District B,ACC4765583254,2025-05-31,5004.18,0
BEN01686,Widow Pension,District C,ACC8831899893,2025-05-31,2497.77,0
BEN01612,Widow Pension,District D,ACC2836553621,2025-05-31,2504.44,0
BEN01696,Old Age Pension,District E,ACC2660286914,2025-05-31,1991.83,0
BEN00105,Scholarship,District D,ACC4965395580,2025-05-31,4999.83,0
BEN01035,Scholarship,District D,ACC2756070122,2025-05-31,4999.06,0
BEN00273,Widow Pension,District C,ACC2503068227,2025-05-31,2498.28,0
BEN01887,Widow Pension,District C,ACC9463197203,2025-05-31,2501.96,0
BEN01125,Widow Pension,District C,ACC1039262289,2025-05-31,2491.82,0
BEN00634,Scholarship,District D,ACC8757570742,2025-05-31,5006.03,0
BEN00071,Scholarship,District B,ACC2320763135,2025-05-31,5010.13,0
BEN01613,Old Age Pension,District B,ACC7872873371,2025-05-31,1994.46,0
BEN01216,Scholarship,District E,ACC6910112521,2025-05-31,5008.29,0
BEN00137,Old Age Pension,District E,ACC1311570307,2025-05-31,2002.61,0
BEN00482,Old Age Pension,District C,ACC1678500147,2025-05-31,2003.83,0
BEN01551,Old Age Pension,District D,ACC1939777262,2025-05-31,2001.67,0
BEN01316,Scholarship,District E,ACC8012696455,2025-05-31,5005.82,0
BEN00302,Disability Pension,District B,ACC7371573279,2025-05-31,2990.08,0
BEN01292,Widow Pension,District B,ACC1602569046,2025-05-31,2493.44,0
BEN01074,Old Age Pension,District D,ACC4039019230,2025-05-31,2005.88,0
BEN01038,Old Age Pension,District A,ACC6937704752,2025-05-31,1989.28,0
BEN01422,Disability Pension,District A,ACC8390631634,2025-05-31,2996.47,0
BEN00084,Disability Pension,District A,ACC9894847574,2025-05-31,2998.94,0
BEN00363,Scholarship,District E,ACC1674555072,2025-05-31,4997.26,0
BEN00128,Widow Pension,District C,ACC6305160342,2025-05-31,2508.4,0
BEN00918,Widow Pension,District C,ACC7581349462,2025-05-31,2495.69,0
BEN00345,Disability Pension,District C,ACC7311011808,2025-05-31,2991.61,0
BEN00487,Widow Pension,District D,ACC6313758032,2025-05-31,2493.7,0
BEN00619,Disability Pension,District A,ACC8137972345,2025-05-31,3000.99,0
BEN00777,Widow Pension,District E,ACC6875597607,2025-05-31,2500.18,0
BEN00961,Old Age Pension,District C,ACC3280805846,2025-05-31,1995.72,0
BEN01544,Widow Pension,District E,ACC8291250562,2025-05-31,2504.76,0
BEN01889,Old Age Pension,District D,ACC8991678061,2025-05-31,2005.29,0
BEN00637,Disability Pension,District B,ACC5375461598,2025-05-31,2997.97,0
BEN00344,Disability Pension,District C,ACC7760554363,2025-05-31,2991.03,0
BEN01498,Disability Pension,District C,ACC2984460654,2025-05-31,2994.93,0
BEN01380,Scholarship,District D,ACC7904559790,2025-05-31,5003.89,0
BEN01632,Widow Pension,District C,ACC3532855799,2025-05-31,2504.07,0
BEN00295,Widow Pension,District D,ACC8943866829,2025-05-31,2504.02,0
BEN00640,Scholarship,District E,ACC7767834064,2025-05-31,199959.79,1
BEN00808,Scholarship,District E,ACC3598862507,2025-05-31,4992.19,0
BEN01943,Scholarship,District D,ACC5058691146,2025-05-31,4999.6,0
BEN01699,Widow Pension,District B,ACC3780475472,2025-05-31,63932.48,1
BEN01175,Disability Pension,District D,ACC4427620889,2025-05-31,2998.13,0
BEN00146,Disability Pension,District C,ACC8316648259,2025-05-31,3003.07,0
BEN00399,Old Age Pension,District D,ACC6711463258,2025-05-31,2000.25,0
BEN00111,Disability Pension,District C,ACC6009268066,2025-05-31,3000.32,0
BEN00931,Widow Pension,District B,ACC3923699745,2025-05-31,2504.46,0
BEN01995,Old Age Pension,District A,ACC5584288132,2025-05-31,1999.95,0
BEN00211,Disability Pension,District B,ACC2232285036,2025-05-31,2994.7,0
BEN01814,Widow Pension,District E,ACC1197092148,2025-05-31,2494.7,0
BEN01319,Disability Pension,District D,ACC8318855178,2025-05-31,3006.77,0
BEN01007,Old Age Pension,District E,ACC6562144159,2025-05-31,1992.34,0
BEN01411,Scholarship,District E,ACC8295757364,2025-05-31,4998.9,0
BEN00026,Scholarship,District D,ACC7665963761,2025-05-31,4996.73,0
BEN01945,Widow Pension,District E,ACC2214741296,2025-05-31,2503.84,0
BEN00909,Scholarship,District B,ACC9327720702,2025-05-31,4998.87,0
BEN01005,Old Age Pension,District E,ACC5802739154,2025-05-31,2005.91,0
BEN01443,Disability Pension,District B,ACC2601198885,2025-05-31,2998.11,0
BEN01651,Scholarship,District A,ACC2802141793,2025-05-31,5006.37,0
BEN01072,Scholarship,District D,ACC3033747850,2025-05-31,4996.53,0
BEN01588,Disability Pension,District E,ACC9094089209,2025-05-31,2998.75,0
BEN00562,Disability Pension,District B,ACC3163970710,2025-05-31,3000.29,0
BEN01245,Widow Pension,District B,ACC5744003377,2025-05-31,2505.07,0
BEN00558,Widow Pension,District E,ACC4202607993,2025-05-31,2499.73,0
BEN01076,Scholarship,District A,ACC4928783441,2025-05-31,5003.38,0
BEN00276,Old Age Pension,District D,ACC4239406957,2025-05-31,2001.92,0
BEN01611,Scholarship,District E,ACC2549748436,2025-05-31,4996.86,0
BEN00519,Scholarship,District D,ACC8182649048,2025-05-31,5003.17,0
BEN00437,Widow Pension,District D,ACC6777263354,2025-05-31,2504.42,0
BEN01935,Widow Pension,District A,ACC6844582171,2025-05-31,2493.58,0
BEN00782,Widow Pension,District B,ACC7431813987,2025-05-31,2495.46,0
BEN01362,Old Age Pension,District C,ACC2645272822,2025-05-31,1998.85,0
BEN00261,Scholarship,District B,ACC1116402431,2025-05-31,4998.21,0
BEN00346,Disability Pension,District A,ACC7186766399,2025-05-31,2996.0,0
BEN00848,Disability Pension,District B,ACC5952163720,2025-05-31,3001.94,0
BEN01128,Scholarship,District E,ACC3095318649,2025-05-31,4996.3,0
